"Country","NUTS1_ID","NUTS2 code+name","NUTS2_ID","NUTS2_name","Fund","Year","Programming_Period","EU_Payment_annual","Modelled_annual_expenditure","Standard_Deviation_of_annual_expenditure","Standard_Error_of_modelled_annual_expenditure"
"PL","PL6","PL63 Pomorskie","PL63","Pomorskie","ERDF","2016","2007-2013","1,559,615","0","0","0"
"PL","PL6","PL63 Pomorskie","PL63","Pomorskie","ERDF","2017","2007-2013","25,759,880","0","0","0"
"PL","PL6","PL63 Pomorskie","PL63","Pomorskie","ERDF","2018","2007-2013","68,604,888","0","0","0"
"PL","PL6","PL63 Pomorskie","PL63","Pomorskie","ESF","2007","2007-2013","11,074,679","16,208,456","707,422","22,370"
"PL","PL6","PL63 Pomorskie","PL63","Pomorskie","ESF","2008","2007-2013","16,612,019","28,075,827","1,579,686","49,954"
"PL","PL6","PL63 Pomorskie","PL63","Pomorskie","ESF","2009","2007-2013","53,706,933","54,151,386","61,244","1,936"
"PL","PL6","PL63 Pomorskie","PL63","Pomorskie","ESF","2010","2007-2013","55,145,107","66,871,351","1,615,849","51,097"
"PL","PL6","PL63 Pomorskie","PL63","Pomorskie","ESF","2011","2007-2013","93,089,219","93,538,591","61,922","1,958"
"PL","PL6","PL63 Pomorskie","PL63","Pomorskie","ESF","2012","2007-2013","94,543,309","96,512,550","4,555,741","144,065"
"PL","PL6","PL63 Pomorskie","PL63","Pomorskie","ESF","2013","2007-2013","86,311,884","85,903,364","752,642","23,800"
"PL","PL6","PL63 Pomorskie","PL63","Pomorskie","ESF","2014","2007-2013","87,399,956","79,174,278","3,966,659","125,436"
"PL","PL6","PL63 Pomorskie","PL63","Pomorskie","ESF","2015","2007-2013","44,433,668","50,423,957","3,107,710","98,274"
"PL","PL6","PL63 Pomorskie","PL63","Pomorskie","ESF","2017","2007-2013","28,542,988","0","0","0"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ERDF","2007","2007-2013","751,425","901,522","61,537","1,946"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ERDF","2008","2007-2013","1,127,138","1,905,304","319,038","10,088"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ERDF","2009","2007-2013","6,970,689","6,508,399","189,532","5,993"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ERDF","2010","2007-2013","3,499,180","4,313,142","333,714","10,552"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ERDF","2011","2007-2013","9,611,538","8,815,344","326,429","10,322"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ERDF","2012","2007-2013","3,632,617","4,253,864","254,703","8,054"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ERDF","2013","2007-2013","8,297,800","7,432,818","354,631","11,214"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ERDF","2014","2007-2013","1,802,318","1,787,043","6,262","198"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ERDF","2015","2007-2013","0","1,462,874","92,137","2,913"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ERDF","2017","2007-2013","1,687,607","0","0","0"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ESF","2007","2007-2013","2,088,642","3,136,186","130,685","4,132"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ESF","2008","2007-2013","3,132,963","5,291,755","269,318","8,516"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ESF","2009","2007-2013","9,589,412","10,549,813","119,814","3,788"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ESF","2010","2007-2013","12,461,752","14,803,300","292,118","9,237"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ESF","2011","2007-2013","19,464,783","14,030,228","1,676,987","53,031"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ESF","2012","2007-2013","0","6,896,475","1,701,158","53,795"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ESF","2013","2007-2013","15,266,701","18,776,739","1,596,222","50,476"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ESF","2014","2007-2013","31,901,349","23,619,492","1,191,366","37,674"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ESF","2015","2007-2013","5,304,903","6,367,254","399,013","12,617"
"SE","SE1","SE11 Stockholm","SE11","Stockholm","ESF","2018","2007-2013","4,260,739","0","0","0"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ERDF","2007","2007-2013","1,620,574","2,179,484","113,926","3,602"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ERDF","2008","2007-2013","2,430,861","4,101,738","340,587","10,770"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ERDF","2009","2007-2013","9,697,990","9,456,458","49,233","1,556"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ERDF","2010","2007-2013","8,647,498","10,916,629","462,533","14,626"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ERDF","2011","2007-2013","18,516,606","16,328,193","446,080","14,106"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ERDF","2012","2007-2013","8,998,568","9,384,789","78,726","2,489"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ERDF","2013","2007-2013","10,678,356","11,076,927","81,243","2,569"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ERDF","2014","2007-2013","12,411,859","11,403,541","205,532","6,499"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ERDF","2015","2007-2013","3,974,959","6,180,944","376,171","11,895"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ERDF","2017","2007-2013","4,051,435","0","0","0"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ESF","2007","2007-2013","2,058,974","3,091,639","128,829","4,073"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ESF","2008","2007-2013","3,088,462","5,216,590","265,493","8,395"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ESF","2009","2007-2013","9,453,202","10,399,962","118,112","3,735"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ESF","2010","2007-2013","12,284,743","14,593,032","287,969","9,106"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ESF","2011","2007-2013","19,188,302","13,830,941","1,653,167","52,277"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ESF","2012","2007-2013","0","6,798,516","1,676,994","53,031"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ESF","2013","2007-2013","15,049,850","18,510,031","1,573,549","49,759"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ESF","2014","2007-2013","31,448,217","23,283,997","1,174,444","37,139"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ESF","2015","2007-2013","5,229,551","6,276,812","393,345","12,438"
"SE","SE1","SE12 Östra Mellansverige","SE12","Östra Mellansverige","ESF","2018","2007-2013","4,200,219","0","0","0"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ERDF","2007","2007-2013","1,348,847","2,078,391","83,150","2,629"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ERDF","2008","2007-2013","2,023,271","3,517,658","170,324","5,386"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ERDF","2009","2007-2013","6,167,710","5,287,769","100,292","3,171"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ERDF","2010","2007-2013","3,727,338","6,237,839","286,138","9,048"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ERDF","2011","2007-2013","10,689,804","9,640,100","1,026,924","32,474"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ERDF","2012","2007-2013","5,794,306","8,725,923","795,701","25,162"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ERDF","2013","2007-2013","11,679,733","12,218,476","441,477","13,960"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ERDF","2014","2007-2013","14,465,998","12,353,834","806,288","25,497"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ERDF","2015","2007-2013","6,562,151","7,382,378","474,482","15,004"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ERDF","2016","2007-2013","1,611,093","0","0","0"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ERDF","2017","2007-2013","3,372,118","0","0","0"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ESF","2007","2007-2013","1,178,528","1,769,611","73,740","2,331"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ESF","2008","2007-2013","1,767,792","2,985,903","151,964","4,805"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ESF","2009","2007-2013","5,410,881","5,952,794","67,605","2,137"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ESF","2010","2007-2013","7,031,616","8,352,848","164,829","5,212"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ESF","2011","2007-2013","10,983,117","7,916,638","946,250","29,923"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ESF","2012","2007-2013","0","3,891,376","959,888","30,354"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ESF","2013","2007-2013","8,614,325","10,594,885","900,677","28,481"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ESF","2014","2007-2013","18,000,522","13,327,436","672,235","21,257"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ESF","2015","2007-2013","2,993,322","3,592,760","225,145","7,119"
"SE","SE2","SE21 Småland med öarna","SE21","Småland med öarna","ESF","2018","2007-2013","2,404,147","0","0","0"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ERDF","2007","2007-2013","1,413,801","2,084,497","89,725","2,837"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ERDF","2008","2007-2013","2,120,702","3,418,423","173,609","5,490"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ERDF","2009","2007-2013","6,224,023","6,599,443","50,223","1,588"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ERDF","2010","2007-2013","7,411,080","7,685,050","36,651","1,159"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ERDF","2011","2007-2013","8,277,359","8,325,580","6,451","204"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ERDF","2012","2007-2013","8,429,832","10,091,688","733,073","23,181"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ERDF","2013","2007-2013","11,493,968","11,826,439","185,158","5,855"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ERDF","2014","2007-2013","13,110,303","11,526,648","560,170","17,714"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ERDF","2015","2007-2013","5,545,739","6,651,655","411,602","13,016"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ERDF","2016","2007-2013","3,128,754","0","0","0"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ERDF","2017","2007-2013","1,053,864","0","0","0"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ESF","2007","2007-2013","2,093,054","3,142,812","130,961","4,141"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ESF","2008","2007-2013","3,139,582","5,302,934","269,887","8,534"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ESF","2009","2007-2013","9,609,671","10,572,101","120,067","3,796"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ESF","2010","2007-2013","12,488,079","14,834,574","292,735","9,257"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ESF","2011","2007-2013","19,505,905","14,059,869","1,680,530","53,143"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ESF","2012","2007-2013","0","6,911,045","1,704,752","53,908"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ESF","2013","2007-2013","15,298,954","18,816,408","1,599,594","50,583"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ESF","2014","2007-2013","31,968,745","23,669,392","1,193,883","37,753"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ESF","2015","2007-2013","5,316,110","6,380,706","399,856","12,644"
"SE","SE2","SE22 Sydsverige","SE22","Sydsverige","ESF","2018","2007-2013","4,269,741","0","0","0"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ERDF","2007","2007-2013","1,271,311","1,715,219","89,008","2,814"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ERDF","2008","2007-2013","1,906,967","3,420,970","303,574","9,599"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ERDF","2009","2007-2013","8,410,907","7,778,307","126,843","4,011"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ERDF","2010","2007-2013","5,693,350","6,987,549","259,501","8,206"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ERDF","2011","2007-2013","11,253,044","10,482,750","154,452","4,884"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ERDF","2012","2007-2013","7,943,974","8,442,918","100,044","3,163"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ERDF","2013","2007-2013","10,087,370","10,790,737","141,033","4,459"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ERDF","2014","2007-2013","13,108,935","10,777,695","467,440","14,781"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ERDF","2015","2007-2013","711,430","2,373,974","144,426","4,567"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ERDF","2017","2007-2013","2,382,834","0","0","0"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ESF","2007","2007-2013","2,127,040","3,193,843","133,088","4,208"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ESF","2008","2007-2013","3,190,561","5,389,041","274,270","8,673"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ESF","2009","2007-2013","9,765,708","10,743,767","122,017","3,858"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ESF","2010","2007-2013","12,690,855","15,075,451","297,488","9,407"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ESF","2011","2007-2013","19,822,633","14,288,167","1,707,818","54,005"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ESF","2012","2007-2013","0","7,023,263","1,732,433","54,784"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ESF","2013","2007-2013","15,547,372","19,121,940","1,625,568","51,404"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ESF","2014","2007-2013","32,487,839","24,053,725","1,213,269","38,366"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ESF","2015","2007-2013","5,402,431","6,484,313","406,348","12,849"
"SE","SE2","SE23 Västsverige","SE23","Västsverige","ESF","2018","2007-2013","4,339,071","0","0","0"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ERDF","2007","2007-2013","3,899,756","4,822,188","306,708","9,698"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ERDF","2008","2007-2013","5,849,635","9,210,444","1,117,469","35,337"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ERDF","2009","2007-2013","27,162,336","26,872,943","96,223","3,042"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ERDF","2010","2007-2013","25,327,142","28,678,259","1,114,247","35,235"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ERDF","2011","2007-2013","46,578,380","43,217,737","1,117,414","35,335"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ERDF","2012","2007-2013","25,266,740","25,874,959","202,233","6,395"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ERDF","2013","2007-2013","29,123,788","27,690,902","476,434","15,066"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ERDF","2014","2007-2013","20,037,092","18,390,738","547,412","17,310"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ERDF","2015","2007-2013","1,993,572","8,083,377","503,174","15,911"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ERDF","2017","2007-2013","7,603,110","0","0","0"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ESF","2007","2007-2013","1,657,338","2,488,564","103,699","3,279"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ESF","2008","2007-2013","2,486,007","4,199,009","213,704","6,757"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ESF","2009","2007-2013","7,609,200","8,371,279","95,072","3,006"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ESF","2010","2007-2013","9,888,403","11,746,422","231,796","7,330"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ESF","2011","2007-2013","15,445,310","11,132,989","1,330,690","42,080"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ESF","2012","2007-2013","0","5,472,354","1,349,869","42,686"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ESF","2013","2007-2013","12,114,131","14,899,347","1,266,602","40,053"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ESF","2014","2007-2013","25,313,728","18,742,072","945,349","29,894"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ESF","2015","2007-2013","4,209,442","5,052,417","316,616","10,012"
"SE","SE3","SE31 Norra Mellansverige","SE31","Norra Mellansverige","ESF","2018","2007-2013","3,380,897","0","0","0"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ERDF","2007","2007-2013","3,532,356","4,589,402","259,879","8,218"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ERDF","2008","2007-2013","5,298,535","9,583,357","1,053,444","33,312"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ERDF","2009","2007-2013","26,776,582","24,455,920","570,545","18,042"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ERDF","2010","2007-2013","15,144,065","18,499,356","824,914","26,086"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ERDF","2011","2007-2013","31,962,754","30,037,014","473,452","14,971"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ERDF","2012","2007-2013","22,309,818","22,867,917","137,211","4,339"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ERDF","2013","2007-2013","25,107,338","25,064,538","10,522","332"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ERDF","2014","2007-2013","24,892,802","22,602,088","563,183","17,809"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ERDF","2015","2007-2013","12,762,696","10,735,055","657,746","20,799"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ERDF","2017","2007-2013","647,705","0","0","0"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ESF","2007","2007-2013","1,187,729","1,783,426","74,315","2,350"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ESF","2008","2007-2013","1,781,593","3,009,214","153,151","4,843"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ESF","2009","2007-2013","5,453,124","5,999,267","68,133","2,154"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ESF","2010","2007-2013","7,086,511","8,418,058","166,116","5,253"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ESF","2011","2007-2013","11,068,862","7,978,443","953,637","30,156"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ESF","2012","2007-2013","0","3,921,756","967,382","30,591"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ESF","2013","2007-2013","8,681,576","10,677,598","907,709","28,704"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ESF","2014","2007-2013","18,141,051","13,431,482","677,483","21,423"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ESF","2015","2007-2013","3,016,691","3,620,808","226,903","7,175"
"SE","SE3","SE32 Mellersta Norrland","SE32","Mellersta Norrland","ESF","2018","2007-2013","2,422,916","0","0","0"
"SE","SE3","SE33 Övre Norrland","SE33","Övre Norrland","ERDF","2007","2007-2013","4,852,741","6,505,389","342,570","10,833"
"SE","SE3","SE33 Övre Norrland","SE33","Övre Norrland","ERDF","2008","2007-2013","7,279,112","11,637,494","903,430","28,568"
"SE","SE3","SE33 Övre Norrland","SE33","Övre Norrland","ERDF","2009","2007-2013","26,475,670","25,751,601","150,088","4,746"
"SE","SE3","SE33 Övre Norrland","SE33","Övre Norrland","ERDF","2010","2007-2013","23,286,502","29,978,086","1,387,070","43,863"
"SE","SE3","SE33 Övre Norrland","SE33","Övre Norrland","ERDF","2011","2007-2013","52,759,680","47,064,492","1,180,531","37,331"
"SE","SE3","SE33 Övre Norrland","SE33","Övre Norrland","ERDF","2012","2007-2013","27,675,146","31,110,161","712,029","22,516"
